Source,Target,Weight,Season
RUMPLE,CAPTAIN_SILVER,,5
RUMPLE,CLEO_FOX,,5
RUMPLE,ZEUS,,5
RUMPLE,DR_JEKYLL,,5
RUMPLE,ORDERLY,,5
RUMPLE,MR_HYDE,,5
RUMPLE,EVIL_QUEEN_SERUM,,5
SNOW,HOOK,,5
SNOW,PAN,,5
SNOW,ZELENA,,5
SNOW,PINOCCHIO,,5
SNOW,JIMINY,,5
SNOW,HUNTSMAN,,5
SNOW,RUBY,,5
SNOW,MIRROR,,5
SNOW,GRANNY,,5
SNOW,GRUMPY,,5
SNOW,GEORGE,,5
SNOW,ABIGAIL,,5
SNOW,CINDERELLA,,5
SNOW,THOMAS,,5
SNOW,WHALE,,5
SNOW,GEPPETTO,,5
SNOW,BLUE,,5
SNOW,JEFFERSON,,5
SNOW,MALEFICENT,,5
SNOW,PRINCE_HENRY,,5
SNOW,KING,,5
SNOW,MARTIN,,5
SNOW,MYRNA,,5
SNOW,RUTH,,5
SNOW,MIDAS,,5
SNOW,ZOSO,,5
SNOW,BEALFIRE,,5
SNOW,HORDOR,,5
SNOW,BLIND_WITCH,,5
SNOW,HANSEL,,5
SNOW,GRETEL,,5
SNOW,WOODCUTTER,,5
SNOW,THATCHER,,5
SNOW,STEALTHY,,5
SNOW,LEOPOLD,,5
SNOW,MAURICE,,5
SNOW,NOVA,,5
SNOW,TOMKINS,,5
SNOW,PETER,,5
SNOW,DANIEL,,5
SNOW,CORA,,5
SNOW,AURORA,,5
SNOW,MULAN,,5
SNOW,PRINCE_PHILIP,,5
SNOW,WRAITH,,5
SNOW,LANCELOT,,5
SNOW,MILAH,,5
SNOW,SMEE,,5
SNOW,IGOR,,5
SNOW,VICTOR_FRANKENSTEIN,,5
SNOW,ANTON,,5
SNOW,ANITA_LUCAS,,5
SNOW,QUINN,,5
SNOW,CLAUDE,,5
SNOW,GREG_MENDELL,,5
SNOW,ALPHONSE_FRANKENSTEIN,,5
SNOW,GERHARDT_FRANKENSTEIN,,5
SNOW,ABRAHAM,,5
SNOW,ARLO,,5
SNOW,JACK,,5
SNOW,SEER,,5
SNOW,QUEEN_EVA,,5
SNOW,JOHANNA,,5
SNOW,TAMARA,,5
SNOW,KING_XAVIER,,5
SNOW,KURT_FLYNN,,5
SNOW,THE_DRAGON,,5
SNOW,SHERIFF_OF_NOTTINGHAM,,5
SNOW,MARIAN,,5
SNOW,ROBIN_HOOD,,5
SNOW,JOHN_DARLING,,5
SNOW,MICHAEL_DARLING,,5
SNOW,THE_SHADOW,,5
SNOW,WENDY,,5
SNOW,FELIX,,5
SNOW,TINKER_BELL,,5
SNOW,LIAM,,5
SNOW,DEVIN,,5
SNOW,ARIEL,,5
SNOW,URSULA,,5
SNOW,PRINCE_ERIC,,5
SNOW,ADOPTION_AGENT,,5
SNOW,MALCOLM,,5
SNOW,SHADOW,,5
SNOW,WALSH,,5
SNOW,RAPUNZEL,,5
SNOW,LUMIERE,,5
SNOW,BLACK_BEARD,,5
SNOW,JONATHAN,,5
SNOW,PRINCE_LEOPOLD,,5
SNOW,GLINDA,,5
SNOW,DOROTHY,,5
SNOW,ANNA,,5
SNOW,GERDA,,5
SNOW,GRAND_PABBIE,,5
SNOW,KRISTOFF,,5
SNOW,SVEN,,5
SNOW,BO_PEEP,,5
SNOW,INGRID,,5
SNOW,HANS,,5
SNOW,WILL_SCARLET,,5
SNOW,APPRENTICE,,5
SNOW,LILY_PAGE,,5
SNOW,LILYS_ADOPTIVE_FATHER,,5
SNOW,COLETTE,,5
SNOW,DUKE_OF_WESELTON,,5
SNOW,HELGA,,5
SNOW,MADAME_FAUSTINA,,5
SNOW,CRUELLA_DE_VIL,,5
SNOW,KING_STEFAN,,5
SNOW,POSEIDON,,5
SNOW,ISAAC_HELLER,,5
SNOW,MADELINE,,5
SNOW,MERLIN,,5
SNOW,KING_ARTHUR,,5
SNOW,SIR_KAY,,5
SNOW,MERIDA,,5
SNOW,PERCIVAL,,5
SNOW,GUINEVERE,,5
SNOW,VIOLET_MORGAN,,5
SNOW,GRIF,,5
SNOW,SIR_HANK_MORGAN,,5
SNOW,NIMUE,,5
SNOW,LORD_MACINTOSH,,5
SNOW,VORTIGAN,,5
SNOW,QUEEN_ELINOR,,5
SNOW,KING_FERGUS,,5
SNOW,WITCH,,5
SNOW,BRENNAN_JONES,,5
SNOW,LIAM,,5
SNOW,HADES,,5
SNOW,HERCULES,,5
SNOW,MEGARA,,5
SNOW,FENDRAKE_THE_HEALER,,5
SNOW,CAPTAIN_SILVER,,5
SNOW,CLEO_FOX,,5
SNOW,ZEUS,,5
SNOW,DR_JEKYLL,,5
SNOW,ORDERLY,,5
SNOW,MR_HYDE,,5
SNOW,EVIL_QUEEN_SERUM,,5
HOOK,PAN,,5
HOOK,ZELENA,,5
HOOK,PINOCCHIO,,5
HOOK,JIMINY,,5
HOOK,HUNTSMAN,,5
HOOK,RUBY,,5
HOOK,MIRROR,,5
HOOK,GRANNY,,5
HOOK,GRUMPY,,5
HOOK,GEORGE,,5
HOOK,ABIGAIL,,5
HOOK,CINDERELLA,,5
HOOK,THOMAS,,5
HOOK,WHALE,,5
HOOK,GEPPETTO,,5
HOOK,BLUE,,5
HOOK,JEFFERSON,,5
HOOK,MALEFICENT,,5
HOOK,PRINCE_HENRY,,5
HOOK,KING,,5
HOOK,MARTIN,,5
HOOK,MYRNA,,5
HOOK,RUTH,,5
HOOK,MIDAS,,5
HOOK,ZOSO,,5
HOOK,BEALFIRE,,5
HOOK,HORDOR,,5
HOOK,BLIND_WITCH,,5
HOOK,HANSEL,,5
HOOK,GRETEL,,5
HOOK,WOODCUTTER,,5
HOOK,THATCHER,,5
HOOK,STEALTHY,,5
HOOK,LEOPOLD,,5
HOOK,MAURICE,,5
HOOK,NOVA,,5
HOOK,TOMKINS,,5
HOOK,PETER,,5
HOOK,DANIEL,,5
HOOK,CORA,,5
HOOK,AURORA,,5
HOOK,MULAN,,5
HOOK,PRINCE_PHILIP,,5
HOOK,WRAITH,,5
HOOK,LANCELOT,,5
HOOK,MILAH,,5
HOOK,SMEE,,5
HOOK,IGOR,,5
HOOK,VICTOR_FRANKENSTEIN,,5
HOOK,ANTON,,5
HOOK,ANITA_LUCAS,,5
HOOK,QUINN,,5
HOOK,CLAUDE,,5
HOOK,GREG_MENDELL,,5
HOOK,ALPHONSE_FRANKENSTEIN,,5
HOOK,GERHARDT_FRANKENSTEIN,,5
HOOK,ABRAHAM,,5
HOOK,ARLO,,5
HOOK,JACK,,5
HOOK,SEER,,5
HOOK,QUEEN_EVA,,5
HOOK,JOHANNA,,5
HOOK,TAMARA,,5
HOOK,KING_XAVIER,,5
HOOK,KURT_FLYNN,,5
HOOK,THE_DRAGON,,5
HOOK,SHERIFF_OF_NOTTINGHAM,,5
HOOK,MARIAN,,5
HOOK,ROBIN_HOOD,,5
HOOK,JOHN_DARLING,,5
HOOK,MICHAEL_DARLING,,5
HOOK,THE_SHADOW,,5
HOOK,WENDY,,5
HOOK,FELIX,,5
HOOK,TINKER_BELL,,5
HOOK,LIAM,,5
HOOK,DEVIN,,5
HOOK,ARIEL,,5
HOOK,URSULA,,5
HOOK,PRINCE_ERIC,,5
HOOK,ADOPTION_AGENT,,5
HOOK,MALCOLM,,5
HOOK,SHADOW,,5
HOOK,WALSH,,5
HOOK,RAPUNZEL,,5
HOOK,LUMIERE,,5
HOOK,BLACK_BEARD,,5
HOOK,JONATHAN,,5
HOOK,PRINCE_LEOPOLD,,5
HOOK,GLINDA,,5
HOOK,DOROTHY,,5
HOOK,ANNA,,5
HOOK,GERDA,,5
HOOK,GRAND_PABBIE,,5
HOOK,KRISTOFF,,5
HOOK,SVEN,,5
HOOK,BO_PEEP,,5
HOOK,INGRID,,5
HOOK,HANS,,5
HOOK,WILL_SCARLET,,5
HOOK,APPRENTICE,,5
HOOK,LILY_PAGE,,5
HOOK,LILYS_ADOPTIVE_FATHER,,5
HOOK,COLETTE,,5
HOOK,DUKE_OF_WESELTON,,5
HOOK,HELGA,,5
HOOK,MADAME_FAUSTINA,,5
HOOK,CRUELLA_DE_VIL,,5
HOOK,KING_STEFAN,,5
HOOK,POSEIDON,,5
HOOK,ISAAC_HELLER,,5
HOOK,MADELINE,,5
HOOK,MERLIN,,5
HOOK,KING_ARTHUR,,5
HOOK,SIR_KAY,,5
HOOK,MERIDA,,5
HOOK,PERCIVAL,,5
HOOK,GUINEVERE,,5
HOOK,VIOLET_MORGAN,,5
HOOK,GRIF,,5
HOOK,SIR_HANK_MORGAN,,5
HOOK,NIMUE,,5
HOOK,LORD_MACINTOSH,,5
HOOK,VORTIGAN,,5
HOOK,QUEEN_ELINOR,,5
HOOK,KING_FERGUS,,5
HOOK,WITCH,,5
HOOK,BRENNAN_JONES,,5
HOOK,LIAM,,5
HOOK,HADES,,5
HOOK,HERCULES,,5
HOOK,MEGARA,,5
HOOK,FENDRAKE_THE_HEALER,,5
HOOK,CAPTAIN_SILVER,,5
HOOK,CLEO_FOX,,5
HOOK,ZEUS,,5
HOOK,DR_JEKYLL,,5
HOOK,ORDERLY,,5
HOOK,MR_HYDE,,5
HOOK,EVIL_QUEEN_SERUM,,5
PAN,ZELENA,,5
PAN,PINOCCHIO,,5
PAN,JIMINY,,5
PAN,HUNTSMAN,,5
PAN,RUBY,,5
PAN,MIRROR,,5
PAN,GRANNY,,5
PAN,GRUMPY,,5
PAN,GEORGE,,5
PAN,ABIGAIL,,5
PAN,CINDERELLA,,5
PAN,THOMAS,,5
PAN,WHALE,,5
PAN,GEPPETTO,,5
PAN,BLUE,,5
PAN,JEFFERSON,,5
PAN,MALEFICENT,,5
PAN,PRINCE_HENRY,,5
PAN,KING,,5
PAN,MARTIN,,5
PAN,MYRNA,,5
PAN,RUTH,,5
PAN,MIDAS,,5
PAN,ZOSO,,5
PAN,BEALFIRE,,5
PAN,HORDOR,,5
PAN,BLIND_WITCH,,5
PAN,HANSEL,,5
PAN,GRETEL,,5
PAN,WOODCUTTER,,5
PAN,THATCHER,,5
PAN,STEALTHY,,5
PAN,LEOPOLD,,5
PAN,MAURICE,,5
PAN,NOVA,,5
PAN,TOMKINS,,5
PAN,PETER,,5
PAN,DANIEL,,5
PAN,CORA,,5
PAN,AURORA,,5
PAN,MULAN,,5
PAN,PRINCE_PHILIP,,5
PAN,WRAITH,,5
PAN,LANCELOT,,5
PAN,MILAH,,5
PAN,SMEE,,5
PAN,IGOR,,5
PAN,VICTOR_FRANKENSTEIN,,5
PAN,ANTON,,5
PAN,ANITA_LUCAS,,5
PAN,QUINN,,5
PAN,CLAUDE,,5
PAN,GREG_MENDELL,,5
PAN,ALPHONSE_FRANKENSTEIN,,5
PAN,GERHARDT_FRANKENSTEIN,,5
PAN,ABRAHAM,,5
PAN,ARLO,,5
PAN,JACK,,5
PAN,SEER,,5
PAN,QUEEN_EVA,,5
PAN,JOHANNA,,5
PAN,TAMARA,,5
PAN,KING_XAVIER,,5
PAN,KURT_FLYNN,,5
PAN,THE_DRAGON,,5
PAN,SHERIFF_OF_NOTTINGHAM,,5
PAN,MARIAN,,5
PAN,ROBIN_HOOD,,5
PAN,JOHN_DARLING,,5
PAN,MICHAEL_DARLING,,5
PAN,THE_SHADOW,,5
PAN,WENDY,,5
PAN,FELIX,,5
PAN,TINKER_BELL,,5
PAN,LIAM,,5
PAN,DEVIN,,5
PAN,ARIEL,,5
PAN,URSULA,,5
PAN,PRINCE_ERIC,,5
PAN,ADOPTION_AGENT,,5
PAN,MALCOLM,,5
PAN,SHADOW,,5
PAN,WALSH,,5
PAN,RAPUNZEL,,5
PAN,LUMIERE,,5
PAN,BLACK_BEARD,,5
PAN,JONATHAN,,5
PAN,PRINCE_LEOPOLD,,5
PAN,GLINDA,,5
PAN,DOROTHY,,5
PAN,ANNA,,5
PAN,GERDA,,5
PAN,GRAND_PABBIE,,5
PAN,KRISTOFF,,5
PAN,SVEN,,5
PAN,BO_PEEP,,5
PAN,INGRID,,5
PAN,HANS,,5
PAN,WILL_SCARLET,,5
PAN,APPRENTICE,,5
PAN,LILY_PAGE,,5
PAN,LILYS_ADOPTIVE_FATHER,,5
PAN,COLETTE,,5
PAN,DUKE_OF_WESELTON,,5
PAN,HELGA,,5
PAN,MADAME_FAUSTINA,,5
PAN,CRUELLA_DE_VIL,,5
PAN,KING_STEFAN,,5
PAN,POSEIDON,,5
PAN,ISAAC_HELLER,,5
PAN,MADELINE,,5
PAN,MERLIN,,5
PAN,KING_ARTHUR,,5
PAN,SIR_KAY,,5
PAN,MERIDA,,5
PAN,PERCIVAL,,5
PAN,GUINEVERE,,5
PAN,VIOLET_MORGAN,,5
PAN,GRIF,,5
PAN,SIR_HANK_MORGAN,,5
PAN,NIMUE,,5
PAN,LORD_MACINTOSH,,5
PAN,VORTIGAN,,5
PAN,QUEEN_ELINOR,,5
PAN,KING_FERGUS,,5
PAN,WITCH,,5
PAN,BRENNAN_JONES,,5
PAN,LIAM,,5
PAN,HADES,,5
PAN,HERCULES,,5
PAN,MEGARA,,5
PAN,FENDRAKE_THE_HEALER,,5
PAN,CAPTAIN_SILVER,,5
PAN,CLEO_FOX,,5
PAN,ZEUS,,5
PAN,DR_JEKYLL,,5
PAN,ORDERLY,,5
PAN,MR_HYDE,,5
PAN,EVIL_QUEEN_SERUM,,5
ZELENA,PINOCCHIO,,5
ZELENA,JIMINY,,5
ZELENA,HUNTSMAN,,5
ZELENA,RUBY,,5
ZELENA,MIRROR,,5
ZELENA,GRANNY,,5
ZELENA,GRUMPY,,5
ZELENA,GEORGE,,5
ZELENA,ABIGAIL,,5
ZELENA,CINDERELLA,,5
ZELENA,THOMAS,,5
ZELENA,WHALE,,5
ZELENA,GEPPETTO,,5
ZELENA,BLUE,,5
ZELENA,JEFFERSON,,5
ZELENA,MALEFICENT,,5
ZELENA,PRINCE_HENRY,,5
ZELENA,KING,,5
ZELENA,MARTIN,,5
ZELENA,MYRNA,,5
ZELENA,RUTH,,5
ZELENA,MIDAS,,5
ZELENA,ZOSO,,5
ZELENA,BEALFIRE,,5
ZELENA,HORDOR,,5
ZELENA,BLIND_WITCH,,5
ZELENA,HANSEL,,5
ZELENA,GRETEL,,5
ZELENA,WOODCUTTER,,5
ZELENA,THATCHER,,5
ZELENA,STEALTHY,,5
ZELENA,LEOPOLD,,5
ZELENA,MAURICE,,5
ZELENA,NOVA,,5
ZELENA,TOMKINS,,5
ZELENA,PETER,,5
ZELENA,DANIEL,,5
ZELENA,CORA,,5
ZELENA,AURORA,,5
ZELENA,MULAN,,5
ZELENA,PRINCE_PHILIP,,5
ZELENA,WRAITH,,5
ZELENA,LANCELOT,,5
ZELENA,MILAH,,5
ZELENA,SMEE,,5
ZELENA,IGOR,,5
ZELENA,VICTOR_FRANKENSTEIN,,5
ZELENA,ANTON,,5
ZELENA,ANITA_LUCAS,,5
ZELENA,QUINN,,5
ZELENA,CLAUDE,,5
ZELENA,GREG_MENDELL,,5
ZELENA,ALPHONSE_FRANKENSTEIN,,5
ZELENA,GERHARDT_FRANKENSTEIN,,5
ZELENA,ABRAHAM,,5
ZELENA,ARLO,,5
ZELENA,JACK,,5
ZELENA,SEER,,5
ZELENA,QUEEN_EVA,,5
ZELENA,JOHANNA,,5
ZELENA,TAMARA,,5
ZELENA,KING_XAVIER,,5
ZELENA,KURT_FLYNN,,5
ZELENA,THE_DRAGON,,5
ZELENA,SHERIFF_OF_NOTTINGHAM,,5
ZELENA,MARIAN,,5
ZELENA,ROBIN_HOOD,,5
ZELENA,JOHN_DARLING,,5
ZELENA,MICHAEL_DARLING,,5
ZELENA,THE_SHADOW,,5
ZELENA,WENDY,,5
ZELENA,FELIX,,5
ZELENA,TINKER_BELL,,5
ZELENA,LIAM,,5
ZELENA,DEVIN,,5
ZELENA,ARIEL,,5
ZELENA,URSULA,,5
ZELENA,PRINCE_ERIC,,5
ZELENA,ADOPTION_AGENT,,5
ZELENA,MALCOLM,,5
ZELENA,SHADOW,,5
ZELENA,WALSH,,5
ZELENA,RAPUNZEL,,5
ZELENA,LUMIERE,,5
ZELENA,BLACK_BEARD,,5
ZELENA,JONATHAN,,5
ZELENA,PRINCE_LEOPOLD,,5
ZELENA,GLINDA,,5
ZELENA,DOROTHY,,5
ZELENA,ANNA,,5
ZELENA,GERDA,,5
ZELENA,GRAND_PABBIE,,5
ZELENA,KRISTOFF,,5
ZELENA,SVEN,,5
ZELENA,BO_PEEP,,5
ZELENA,INGRID,,5
ZELENA,HANS,,5
ZELENA,WILL_SCARLET,,5
ZELENA,APPRENTICE,,5
ZELENA,LILY_PAGE,,5
ZELENA,LILYS_ADOPTIVE_FATHER,,5
ZELENA,COLETTE,,5
ZELENA,DUKE_OF_WESELTON,,5
ZELENA,HELGA,,5
ZELENA,MADAME_FAUSTINA,,5
ZELENA,CRUELLA_DE_VIL,,5
ZELENA,KING_STEFAN,,5
ZELENA,POSEIDON,,5
ZELENA,ISAAC_HELLER,,5
ZELENA,MADELINE,,5
ZELENA,MERLIN,,5
ZELENA,KING_ARTHUR,,5
ZELENA,SIR_KAY,,5
ZELENA,MERIDA,,5
ZELENA,PERCIVAL,,5
ZELENA,GUINEVERE,,5
ZELENA,VIOLET_MORGAN,,5
ZELENA,GRIF,,5
ZELENA,SIR_HANK_MORGAN,,5
ZELENA,NIMUE,,5
ZELENA,LORD_MACINTOSH,,5
ZELENA,VORTIGAN,,5
ZELENA,QUEEN_ELINOR,,5
ZELENA,KING_FERGUS,,5
ZELENA,WITCH,,5
ZELENA,BRENNAN_JONES,,5
ZELENA,LIAM,,5
ZELENA,HADES,,5
ZELENA,HERCULES,,5
ZELENA,MEGARA,,5
ZELENA,FENDRAKE_THE_HEALER,,5
ZELENA,CAPTAIN_SILVER,,5
ZELENA,CLEO_FOX,,5
ZELENA,ZEUS,,5
ZELENA,DR_JEKYLL,,5
ZELENA,ORDERLY,,5
ZELENA,MR_HYDE,,5
ZELENA,EVIL_QUEEN_SERUM,,
